accno,L2FC,diet,GOID,TERM,psort_loc,ONTOLOGY,description
A0A370YF59,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,"NADP-dependent oxaloacetate-decarboxylating malate dehydrogenase OS=Escherichia coli OX=562 GN=DXF93_23565 PE=4 SV=1 UPId=UP000255321 PPId=UP000000625"
A0A370YF59,-Inf,maintenance,GO:0008152,metabolic process,Cytoplasmic,BP,"NADP-dependent oxaloacetate-decarboxylating malate dehydrogenase OS=Escherichia coli OX=562 GN=DXF93_23565 PE=4 SV=1 UPId=UP000255321 PPId=UP000000625"
A0A370YF59,-Inf,maintenance,GO:0016746,"transferase activity, transferring acyl groups",Cytoplasmic,MF,"NADP-dependent oxaloacetate-decarboxylating malate dehydrogenase OS=Escherichia coli OX=562 GN=DXF93_23565 PE=4 SV=1 UPId=UP000255321 PPId=UP000000625"
A0A376J8A3,-Inf,maintenance,GO:0003993,acid phosphatase activity,Unknown,MF,Acid phosphatase/phosphotransferase OS=Escherichia coli OX=562 GN=aphA PE=4 SV=1 UPId=UP000254538 PPId=UP000000625
A0A376J8A3,-Inf,maintenance,GO:0030288,outer membrane-bounded periplasmic space,Unknown,CC,Acid phosphatase/phosphotransferase OS=Escherichia coli OX=562 GN=aphA PE=4 SV=1 UPId=UP000254538 PPId=UP000000625
A0A376JR61,-Inf,maintenance,GO:0003677,DNA binding,Cytoplasmic,MF,Cyclic AMP receptor protein OS=Escherichia coli OX=562 GN=crp_1 PE=4 SV=1 UPId=UP000255201 PPId=UP000000625
A0A376JR61,-Inf,maintenance,GO:0006355,"regulation of transcription, DNA-templated",Cytoplasmic,BP,Cyclic AMP receptor protein OS=Escherichia coli OX=562 GN=crp_1 PE=4 SV=1 UPId=UP000255201 PPId=UP000000625
A0A376JR61,-Inf,maintenance,GO:0003700,DNA-binding transcription factor activity,Cytoplasmic,MF,Cyclic AMP receptor protein OS=Escherichia coli OX=562 GN=crp_1 PE=4 SV=1 UPId=UP000255201 PPId=UP000000625
A0A376JR61,-Inf,maintenance,GO:0005622,intracellular anatomical structure,Cytoplasmic,CC,Cyclic AMP receptor protein OS=Escherichia coli OX=562 GN=crp_1 PE=4 SV=1 UPId=UP000255201 PPId=UP000000625
A0A376KPJ3,-Inf,maintenance,GO:0005524,ATP binding,CytoplasmicMembrane,MF,ATP-dependent zinc metalloprotease FtsH OS=Escherichia coli OX=562 GN=ftsH_1 PE=3 SV=1 UPId=UP000255460 PPId=UP000000625
A0A376KPJ3,-Inf,maintenance,GO:0004222,metalloendopeptidase activity,CytoplasmicMembrane,MF,ATP-dependent zinc metalloprotease FtsH OS=Escherichia coli OX=562 GN=ftsH_1 PE=3 SV=1 UPId=UP000255460 PPId=UP000000625
A0A376KPJ3,-Inf,maintenance,GO:0016020,membrane,CytoplasmicMembrane,CC,ATP-dependent zinc metalloprotease FtsH OS=Escherichia coli OX=562 GN=ftsH_1 PE=3 SV=1 UPId=UP000255460 PPId=UP000000625
A0A376KPJ3,-Inf,maintenance,GO:0006508,proteolysis,CytoplasmicMembrane,BP,ATP-dependent zinc metalloprotease FtsH OS=Escherichia coli OX=562 GN=ftsH_1 PE=3 SV=1 UPId=UP000255460 PPId=UP000000625
A0A376KPJ3,-Inf,maintenance,GO:0008270,zinc ion binding,CytoplasmicMembrane,MF,ATP-dependent zinc metalloprotease FtsH OS=Escherichia coli OX=562 GN=ftsH_1 PE=3 SV=1 UPId=UP000255460 PPId=UP000000625
A0A376KPJ3,-Inf,maintenance,GO:0016021,integral component of membrane,CytoplasmicMembrane,CC,ATP-dependent zinc metalloprotease FtsH OS=Escherichia coli OX=562 GN=ftsH_1 PE=3 SV=1 UPId=UP000255460 PPId=UP000000625
A0A376L926,-Inf,maintenance,GO:0008137,"NADH dehydrogenase (ubiquinone) activity",CytoplasmicMembrane,MF,"NADH-quinone oxidoreductase subunit B OS=Escherichia coli OX=562 GN=nuoB PE=3 SV=1 UPId=UP000254877 PPId=UP000000625"
A0A376L926,-Inf,maintenance,GO:0048038,quinone binding,CytoplasmicMembrane,MF,"NADH-quinone oxidoreductase subunit B OS=Escherichia coli OX=562 GN=nuoB PE=3 SV=1 UPId=UP000254877 PPId=UP000000625"
A0A376L926,-Inf,maintenance,GO:0051539,"4 iron, 4 sulfur cluster binding",CytoplasmicMembrane,MF,"NADH-quinone oxidoreductase subunit B OS=Escherichia coli OX=562 GN=nuoB PE=3 SV=1 UPId=UP000254877 PPId=UP000000625"
A0A376L926,-Inf,maintenance,GO:0055114,NA,CytoplasmicMembrane,NA,"NADH-quinone oxidoreductase subunit B OS=Escherichia coli OX=562 GN=nuoB PE=3 SV=1 UPId=UP000254877 PPId=UP000000625"
A0A376L926,-Inf,maintenance,GO:0051536,iron-sulfur cluster binding,CytoplasmicMembrane,MF,"NADH-quinone oxidoreductase subunit B OS=Escherichia coli OX=562 GN=nuoB PE=3 SV=1 UPId=UP000254877 PPId=UP000000625"
A0A376L1P2,-Inf,maintenance,GO:0006814,sodium ion transport,CytoplasmicMembrane,BP,Na(+)/H(+) antiporter 1 OS=Escherichia coli OX=562 GN=nhaA_2 PE=3 SV=1 UPId=UP000255460 PPId=UP000000625
A0A376L1P2,-Inf,maintenance,GO:0006885,regulation of pH,CytoplasmicMembrane,BP,Na(+)/H(+) antiporter 1 OS=Escherichia coli OX=562 GN=nhaA_2 PE=3 SV=1 UPId=UP000255460 PPId=UP000000625
A0A376L1P2,-Inf,maintenance,GO:0016021,integral component of membrane,CytoplasmicMembrane,CC,Na(+)/H(+) antiporter 1 OS=Escherichia coli OX=562 GN=nhaA_2 PE=3 SV=1 UPId=UP000255460 PPId=UP000000625
A0A447Y079,-1.1445001891736848,maintenance,GO:0006777,Mo-molybdopterin cofactor biosynthetic process,Cytoplasmic,BP,Molybdenum cofactor biosynthesis protein C OS=Escherichia coli OX=562 GN=moaC_2 PE=4 SV=1 UPId=UP000277930 PPId=UP000000625
A0A376MMV1,-Inf,maintenance,GO:0016491,oxidoreductase activity,Cytoplasmic,MF,Soluble pyridine nucleotide transhydrogenase OS=Escherichia coli OX=562 GN=sthA_1 PE=4 SV=1 UPId=UP000254817 PPId=UP000000625
A0A376MMV1,-Inf,maintenance,GO:0050660,flavin adenine dinucleotide binding,Cytoplasmic,MF,Soluble pyridine nucleotide transhydrogenase OS=Escherichia coli OX=562 GN=sthA_1 PE=4 SV=1 UPId=UP000254817 PPId=UP000000625
A0A376MMV1,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,Soluble pyridine nucleotide transhydrogenase OS=Escherichia coli OX=562 GN=sthA_1 PE=4 SV=1 UPId=UP000254817 PPId=UP000000625
A0A376MMV1,-Inf,maintenance,GO:0045454,cell redox homeostasis,Cytoplasmic,BP,Soluble pyridine nucleotide transhydrogenase OS=Escherichia coli OX=562 GN=sthA_1 PE=4 SV=1 UPId=UP000254817 PPId=UP000000625
A0A376NT53,-Inf,maintenance,GO:0003824,catalytic activity,Unknown,MF,3-octaprenyl-4-hydroxybenzoate carboxy-lyase OS=Escherichia coli OX=562 GN=ubiX_2 PE=4 SV=1 UPId=UP000254428 PPId=UP000000625
A0A376RBZ6,-Inf,maintenance,GO:0003735,structural constituent of ribosome,Cytoplasmic,MF,50S ribosomal protein L6 OS=Escherichia coli OX=562 GN=rplF_2 PE=3 SV=1 UPId=UP000255078 PPId=UP000000625
A0A376RBZ6,-Inf,maintenance,GO:0005840,ribosome,Cytoplasmic,CC,50S ribosomal protein L6 OS=Escherichia coli OX=562 GN=rplF_2 PE=3 SV=1 UPId=UP000255078 PPId=UP000000625
A0A376RBZ6,-Inf,maintenance,GO:0006412,translation,Cytoplasmic,BP,50S ribosomal protein L6 OS=Escherichia coli OX=562 GN=rplF_2 PE=3 SV=1 UPId=UP000255078 PPId=UP000000625
A0A376RBZ6,-Inf,maintenance,GO:0019843,rRNA binding,Cytoplasmic,MF,50S ribosomal protein L6 OS=Escherichia coli OX=562 GN=rplF_2 PE=3 SV=1 UPId=UP000255078 PPId=UP000000625
A0A376RBZ6,-Inf,maintenance,GO:0005622,intracellular anatomical structure,Cytoplasmic,CC,50S ribosomal protein L6 OS=Escherichia coli OX=562 GN=rplF_2 PE=3 SV=1 UPId=UP000255078 PPId=UP000000625
A0A376RJY7,-Inf,maintenance,GO:0016788,"hydrolase activity, acting on ester bonds",Cytoplasmic,MF,Metallodependent hydrolase OS=Escherichia coli OX=562 GN=ycfH_1 PE=4 SV=1 UPId=UP000254159 PPId=UP000000625
A0A376RJY7,-Inf,maintenance,GO:0016888,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters",Cytoplasmic,MF,Metallodependent hydrolase OS=Escherichia coli OX=562 GN=ycfH_1 PE=4 SV=1 UPId=UP000254159 PPId=UP000000625
A0A376SME8,-Inf,maintenance,GO:0005515,protein binding,Cytoplasmic,MF,Relaxase OS=Escherichia coli OX=562 GN=NCTC13125_00243 PE=4 SV=1 UPId=UP000255260 PPId=UP000000625
A0A377B6S2,-1.4725092543404081,maintenance,GO:0016787,hydrolase activity,Unknown,MF,Putative hydrolase OS=Escherichia coli OX=562 GN=ysgA PE=4 SV=1 UPId=UP000254052 PPId=UP000000625
A0A376TDD3,-Inf,maintenance,GO:0000105,histidine biosynthetic process,Cytoplasmic,BP,Phosphoribosyl-ATP pyrophosphatase OS=Escherichia coli OX=562 GN=hisI_1 PE=3 SV=1 UPId=UP000254405 PPId=UP000000625
A0A376TDD3,-Inf,maintenance,GO:0004636,phosphoribosyl-ATP diphosphatase activity,Cytoplasmic,MF,Phosphoribosyl-ATP pyrophosphatase OS=Escherichia coli OX=562 GN=hisI_1 PE=3 SV=1 UPId=UP000254405 PPId=UP000000625
A0A376TDD3,-Inf,maintenance,GO:0004635,phosphoribosyl-AMP cyclohydrolase activity,Cytoplasmic,MF,Phosphoribosyl-ATP pyrophosphatase OS=Escherichia coli OX=562 GN=hisI_1 PE=3 SV=1 UPId=UP000254405 PPId=UP000000625
A0A376TJ72,-Inf,maintenance,GO:0004488,methylenetetrahydrofolate dehydrogenase (NADP+) activity,Cytoplasmic,MF,Bifunctional protein FolD OS=Escherichia coli OX=562 GN=folD PE=3 SV=1 UPId=UP000254405 PPId=UP000000625
A0A376TJ72,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,Bifunctional protein FolD OS=Escherichia coli OX=562 GN=folD PE=3 SV=1 UPId=UP000254405 PPId=UP000000625
A0A376TJ72,-Inf,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,Bifunctional protein FolD OS=Escherichia coli OX=562 GN=folD PE=3 SV=1 UPId=UP000254405 PPId=UP000000625
A0A376TW77,-Inf,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,Inosine 5'-monophosphate dehydrogenase OS=Escherichia coli OX=562 GN=guaB_2 PE=4 SV=1 UPId=UP000254405 PPId=UP000000625
A0A376TW77,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,Inosine 5'-monophosphate dehydrogenase OS=Escherichia coli OX=562 GN=guaB_2 PE=4 SV=1 UPId=UP000254405 PPId=UP000000625
A0A376UWS2,-Inf,maintenance,GO:0043365,[formate-C-acetyltransferase]-activating enzyme activity,Cytoplasmic,MF,Pyruvate formate-lyase-activating enzyme OS=Escherichia coli OX=562 GN=pflA_2 PE=3 SV=1 UPId=UP000255130 PPId=UP000000625
A0A376UWS2,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,Pyruvate formate-lyase-activating enzyme OS=Escherichia coli OX=562 GN=pflA_2 PE=3 SV=1 UPId=UP000255130 PPId=UP000000625
A0A376UWS2,-Inf,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,Pyruvate formate-lyase-activating enzyme OS=Escherichia coli OX=562 GN=pflA_2 PE=3 SV=1 UPId=UP000255130 PPId=UP000000625
A0A376UWS2,-Inf,maintenance,GO:0051536,iron-sulfur cluster binding,Cytoplasmic,MF,Pyruvate formate-lyase-activating enzyme OS=Escherichia coli OX=562 GN=pflA_2 PE=3 SV=1 UPId=UP000255130 PPId=UP000000625
A0A376UWS2,-Inf,maintenance,GO:0016491,oxidoreductase activity,Cytoplasmic,MF,Pyruvate formate-lyase-activating enzyme OS=Escherichia coli OX=562 GN=pflA_2 PE=3 SV=1 UPId=UP000255130 PPId=UP000000625
A0A376UWS2,-Inf,maintenance,GO:0051539,"4 iron, 4 sulfur cluster binding",Cytoplasmic,MF,Pyruvate formate-lyase-activating enzyme OS=Escherichia coli OX=562 GN=pflA_2 PE=3 SV=1 UPId=UP000255130 PPId=UP000000625
A0A376VE31,-Inf,maintenance,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",Cytoplasmic,MF,"1,4-alpha-glucan branching enzyme GlgB OS=Escherichia coli OX=562 GN=glgB PE=3 SV=1 UPId=UP000254495 PPId=UP000000625"
A0A376VE31,-Inf,maintenance,GO:0005975,carbohydrate metabolic process,Cytoplasmic,BP,"1,4-alpha-glucan branching enzyme GlgB OS=Escherichia coli OX=562 GN=glgB PE=3 SV=1 UPId=UP000254495 PPId=UP000000625"
A0A376VE31,-Inf,maintenance,GO:0003844,"1,4-alpha-glucan branching enzyme activity",Cytoplasmic,MF,"1,4-alpha-glucan branching enzyme GlgB OS=Escherichia coli OX=562 GN=glgB PE=3 SV=1 UPId=UP000254495 PPId=UP000000625"
A0A376VE31,-Inf,maintenance,GO:0005978,glycogen biosynthetic process,Cytoplasmic,BP,"1,4-alpha-glucan branching enzyme GlgB OS=Escherichia coli OX=562 GN=glgB PE=3 SV=1 UPId=UP000254495 PPId=UP000000625"
A0A376VE31,-Inf,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,"1,4-alpha-glucan branching enzyme GlgB OS=Escherichia coli OX=562 GN=glgB PE=3 SV=1 UPId=UP000254495 PPId=UP000000625"
A0A376VVL2,-Inf,maintenance,GO:0005975,carbohydrate metabolic process,Cytoplasmic,BP,Xylose isomerase OS=Escherichia coli OX=562 GN=xylA_2 PE=3 SV=1 UPId=UP000254716 PPId=UP000000625
A0A376VVL2,-Inf,maintenance,GO:0009045,xylose isomerase activity,Cytoplasmic,MF,Xylose isomerase OS=Escherichia coli OX=562 GN=xylA_2 PE=3 SV=1 UPId=UP000254716 PPId=UP000000625
A0A376VXP8,-2.473644345430437,maintenance,GO:0003676,nucleic acid binding,Cytoplasmic,MF,Oligoribonuclease OS=Escherichia coli OX=562 GN=orn_2 PE=3 SV=1 UPId=UP000254716 PPId=UP000000625
A0A376VZ87,-2.218090096895673,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,Pyruvate dehydrogenase E1 component OS=Escherichia coli OX=562 GN=aceE_2 PE=4 SV=1 UPId=UP000254716 PPId=UP000000625
A0A376VZ87,-2.218090096895673,maintenance,GO:0008152,metabolic process,Cytoplasmic,BP,Pyruvate dehydrogenase E1 component OS=Escherichia coli OX=562 GN=aceE_2 PE=4 SV=1 UPId=UP000254716 PPId=UP000000625
A0A376W2B1,-2.8316479316945977,maintenance,GO:0016740,transferase activity,Cytoplasmic,MF,"L,D-transpeptidase OS=Escherichia coli OX=562 GN=ybiS PE=4 SV=1 UPId=UP000254716 PPId=UP000000625"
AAG55230.1,-1.9175754041035518,maintenance,GO:0015846,polyamine transport,Periplasmic,BP,periplasmic putrescine-binding protein; permease protein [Escherichia coli O157:H7 str. EDL933]
AAG55230.1,-1.9175754041035518,maintenance,GO:0019808,polyamine binding,Periplasmic,MF,periplasmic putrescine-binding protein; permease protein [Escherichia coli O157:H7 str. EDL933]
AAG55230.1,-1.9175754041035518,maintenance,GO:0042597,periplasmic space,Periplasmic,CC,periplasmic putrescine-binding protein; permease protein [Escherichia coli O157:H7 str. EDL933]
A0A376W8P8,-Inf,maintenance,GO:0016209,antioxidant activity,Cytoplasmic,MF,Thioredoxin-dependent thiol peroxidase OS=Escherichia coli OX=562 GN=bcp PE=4 SV=1 UPId=UP000254716 PPId=UP000000625
A0A376W8P8,-Inf,maintenance,GO:0016491,oxidoreductase activity,Cytoplasmic,MF,Thioredoxin-dependent thiol peroxidase OS=Escherichia coli OX=562 GN=bcp PE=4 SV=1 UPId=UP000254716 PPId=UP000000625
A0A376W8P8,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,Thioredoxin-dependent thiol peroxidase OS=Escherichia coli OX=562 GN=bcp PE=4 SV=1 UPId=UP000254716 PPId=UP000000625
A0A376W8P8,-Inf,maintenance,GO:0045454,cell redox homeostasis,Cytoplasmic,BP,Thioredoxin-dependent thiol peroxidase OS=Escherichia coli OX=562 GN=bcp PE=4 SV=1 UPId=UP000254716 PPId=UP000000625
A0A376ZWZ2,-1.3830801384455589,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,Putative phosphoesterase OS=Escherichia coli OX=562 GN=ycdX_1 PE=4 SV=1 UPId=UP000255543 PPId=UP000000625
A0A377A1A6,-2.7188344744484017,maintenance,GO:0004784,superoxide dismutase activity,Periplasmic,MF,Superoxide dismutase OS=Escherichia coli OX=562 GN=sodB PE=3 SV=1 UPId=UP000255543 PPId=UP000000625
A0A377A1A6,-2.7188344744484017,maintenance,GO:0006801,superoxide metabolic process,Periplasmic,BP,Superoxide dismutase OS=Escherichia coli OX=562 GN=sodB PE=3 SV=1 UPId=UP000255543 PPId=UP000000625
A0A377A1A6,-2.7188344744484017,maintenance,GO:0046872,metal ion binding,Periplasmic,MF,Superoxide dismutase OS=Escherichia coli OX=562 GN=sodB PE=3 SV=1 UPId=UP000255543 PPId=UP000000625
A0A377A1A6,-2.7188344744484017,maintenance,GO:0055114,NA,Periplasmic,NA,Superoxide dismutase OS=Escherichia coli OX=562 GN=sodB PE=3 SV=1 UPId=UP000255543 PPId=UP000000625
A0A377C3N1,-1.5486444039785936,maintenance,GO:0019143,3-deoxy-manno-octulosonate-8-phosphatase activity,Cytoplasmic,MF,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase OS=Escherichia coli OX=562 GN=kdsC_2 PE=4 SV=1 UPId=UP000254255 PPId=UP000000625
A0A377CBW0,-1.6847407078955416,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,Branched-chain-amino-acid aminotransferase OS=Escherichia coli OX=562 GN=ilvE_2 PE=3 SV=1 UPId=UP000254255 PPId=UP000000625
A0A377CBW0,-1.6847407078955416,maintenance,GO:0008152,metabolic process,Cytoplasmic,BP,Branched-chain-amino-acid aminotransferase OS=Escherichia coli OX=562 GN=ilvE_2 PE=3 SV=1 UPId=UP000254255 PPId=UP000000625
A0A377CBW0,-1.6847407078955416,maintenance,GO:0004084,branched-chain-amino-acid transaminase activity,Cytoplasmic,MF,Branched-chain-amino-acid aminotransferase OS=Escherichia coli OX=562 GN=ilvE_2 PE=3 SV=1 UPId=UP000254255 PPId=UP000000625
A0A377CBW0,-1.6847407078955416,maintenance,GO:0009081,branched-chain amino acid metabolic process,Cytoplasmic,BP,Branched-chain-amino-acid aminotransferase OS=Escherichia coli OX=562 GN=ilvE_2 PE=3 SV=1 UPId=UP000254255 PPId=UP000000625
A0A377D5D3,-Inf,maintenance,GO:0004252,serine-type endopeptidase activity,CytoplasmicMembrane,MF,Protease OS=Escherichia coli OX=562 GN=sohB_1 PE=4 SV=1 UPId=UP000254174 PPId=UP000000625
A0A377D5D3,-Inf,maintenance,GO:0005886,plasma membrane,CytoplasmicMembrane,CC,Protease OS=Escherichia coli OX=562 GN=sohB_1 PE=4 SV=1 UPId=UP000254174 PPId=UP000000625
A0A377D5D3,-Inf,maintenance,GO:0006508,proteolysis,CytoplasmicMembrane,BP,Protease OS=Escherichia coli OX=562 GN=sohB_1 PE=4 SV=1 UPId=UP000254174 PPId=UP000000625
A0A377D5D3,-Inf,maintenance,GO:0008233,peptidase activity,CytoplasmicMembrane,MF,Protease OS=Escherichia coli OX=562 GN=sohB_1 PE=4 SV=1 UPId=UP000254174 PPId=UP000000625
A0A377DZ40,-3.3515025271449015,maintenance,GO:0006810,transport,CytoplasmicMembrane,BP,Maltose transporter membrane protein OS=Escherichia coli OX=562 GN=malF_1 PE=4 SV=1 UPId=UP000254429 PPId=UP000000625
A0A377DZ40,-3.3515025271449015,maintenance,GO:0016020,membrane,CytoplasmicMembrane,CC,Maltose transporter membrane protein OS=Escherichia coli OX=562 GN=malF_1 PE=4 SV=1 UPId=UP000254429 PPId=UP000000625
A0A377F6A1,-2.259984093522097,maintenance,GO:0005737,cytoplasm,Cytoplasmic,CC,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase OS=Escherichia coli OX=562 GN=fabA_2 PE=3 SV=1 UPId=UP000254255 PPId=UP000000625
A0A377F6A1,-2.259984093522097,maintenance,GO:0006633,fatty acid biosynthetic process,Cytoplasmic,BP,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase OS=Escherichia coli OX=562 GN=fabA_2 PE=3 SV=1 UPId=UP000254255 PPId=UP000000625
A0A377F6A1,-2.259984093522097,maintenance,GO:0008693,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity,Cytoplasmic,MF,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase OS=Escherichia coli OX=562 GN=fabA_2 PE=3 SV=1 UPId=UP000254255 PPId=UP000000625
A0A377K2C6,-Inf,maintenance,GO:0004792,thiosulfate sulfurtransferase activity,Unknown,MF,3-mercaptopyruvate sulfurtransferase OS=Escherichia coli OX=562 GN=sseA_1 PE=4 SV=1 UPId=UP000254181 PPId=UP000000625
A0A3K3RC58,-Inf,maintenance,GO:0005525,GTP binding,Cytoplasmic,MF,Signal recognition particle receptor FtsY OS=Escherichia coli OX=562 GN=ftsY PE=3 SV=1 UPId=UP000269131 PPId=UP000000625
A0A3K3RC58,-Inf,maintenance,GO:0006614,SRP-dependent cotranslational protein targeting to membrane,Cytoplasmic,BP,Signal recognition particle receptor FtsY OS=Escherichia coli OX=562 GN=ftsY PE=3 SV=1 UPId=UP000269131 PPId=UP000000625
A0A3L0VWE5,-1.2869189665728367,maintenance,GO:0004731,purine-nucleoside phosphorylase activity,Cytoplasmic,MF,Purine nucleoside phosphorylase DeoD-type OS=Escherichia coli OX=562 GN=deoD PE=3 SV=1 UPId=UP000272300 PPId=UP000000625
A0A3L0VWE5,-1.2869189665728367,maintenance,GO:0006139,nucleobase-containing compound metabolic process,Cytoplasmic,BP,Purine nucleoside phosphorylase DeoD-type OS=Escherichia coli OX=562 GN=deoD PE=3 SV=1 UPId=UP000272300 PPId=UP000000625
A0A3L0VWE5,-1.2869189665728367,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,Purine nucleoside phosphorylase DeoD-type OS=Escherichia coli OX=562 GN=deoD PE=3 SV=1 UPId=UP000272300 PPId=UP000000625
A0A3L0VWE5,-1.2869189665728367,maintenance,GO:0009116,nucleoside metabolic process,Cytoplasmic,BP,Purine nucleoside phosphorylase DeoD-type OS=Escherichia coli OX=562 GN=deoD PE=3 SV=1 UPId=UP000272300 PPId=UP000000625
A0A3L0VWE5,-1.2869189665728367,maintenance,GO:0016763,"transferase activity, transferring pentosyl groups",Cytoplasmic,MF,Purine nucleoside phosphorylase DeoD-type OS=Escherichia coli OX=562 GN=deoD PE=3 SV=1 UPId=UP000272300 PPId=UP000000625
A0A3L4KP74,-Inf,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,Transketolase OS=Escherichia coli OX=562 GN=tkt PE=3 SV=1 UPId=UP000281241 PPId=UP000000625
A0A3L4KP74,-Inf,maintenance,GO:0008152,metabolic process,Cytoplasmic,BP,Transketolase OS=Escherichia coli OX=562 GN=tkt PE=3 SV=1 UPId=UP000281241 PPId=UP000000625
A0A3L4KP74,-Inf,maintenance,GO:0004802,transketolase activity,Cytoplasmic,MF,Transketolase OS=Escherichia coli OX=562 GN=tkt PE=3 SV=1 UPId=UP000281241 PPId=UP000000625
A0A3Q0MSX9,-2.3880387379944037,maintenance,GO:0015035,protein disulfide oxidoreductase activity,Periplasmic,MF,Thiol:disulfide interchange protein DsbA OS=Escherichia coli OX=562 GN=CR539_00995 PE=4 SV=1 UPId=UP000234543 PPId=UP000000625
A0A3Q0MSX9,-2.3880387379944037,maintenance,GO:0045454,cell redox homeostasis,Periplasmic,BP,Thiol:disulfide interchange protein DsbA OS=Escherichia coli OX=562 GN=CR539_00995 PE=4 SV=1 UPId=UP000234543 PPId=UP000000625
A0A3S4MXP9,-2.577931137328688,maintenance,GO:0005737,cytoplasm,Unknown,CC,Cell division protein ZapB OS=Escherichia coli OX=562 GN=zapB PE=3 SV=1 UPId=UP000277464 PPId=UP000000625
A0A3S4MXP9,-2.577931137328688,maintenance,GO:0043093,FtsZ-dependent cytokinesis,Unknown,BP,Cell division protein ZapB OS=Escherichia coli OX=562 GN=zapB PE=3 SV=1 UPId=UP000277464 PPId=UP000000625
A0A3S4MXP9,-2.577931137328688,maintenance,GO:0090529,cell septum assembly,Unknown,BP,Cell division protein ZapB OS=Escherichia coli OX=562 GN=zapB PE=3 SV=1 UPId=UP000277464 PPId=UP000000625
EZB75350.1,-Inf,maintenance,GO:0005525,GTP binding,Cytoplasmic,MF,tRNA modification GTPase TrmE [Escherichia coli O157:H7 str. K1845]
A0A447XY57,-1.467773727132918,maintenance,GO:0004318,enoyl-[acyl-carrier-protein] reductase (NADH) activity,CytoplasmicMembrane,MF,Enoyl-[acyl-carrier-protein] reductase [NADH] OS=Escherichia coli OX=562 GN=fabI PE=3 SV=1 UPId=UP000277930 PPId=UP000000625
